id,stage,spoke,act,text,source,workstream,psych_axis
355,ordeal,8,initiation,"I face the suit: the persona built from headlines, shame, and projection.",wake_scratch,lmb
356,ordeal,8,initiation,"I confront the fact that my shadow can wear my face and still not be me.",wake_scratch,story
357,ordeal,8,initiation,"I resist the temptation to become what they fear; I refuse the ‘serial killer’ script.",wake_scratch,lmb
358,ordeal,8,initiation,"I accept the law of exchange: to rescue what I love, I must sacrifice the mask.",wake_scratch,spiritual
359,reward,9,initiation,"The illusion burns: when the light hits it, the false self can’t hold form.",wake_scratch,story
360,reward,9,initiation,"I feel relief when the costume falls away; the body recognizes truth as safety.",wake_scratch,lmb
361,reward,9,initiation,"I learn the paradox: vulnerability is how you defeat a myth that feeds on secrecy.",wake_scratch,spiritual
362,return,10,return,"I come back to ordinary life wearing the plaid: simple, grounded, untheatrical.",wake_scratch,lmb
363,return,10,return,"I stop trying to control every opinion; I focus on being consistent in daylight.",wake_scratch,spiritual
364,return,10,return,"I keep the door closed with routine: sleep, training, work—structure as protection.",wake_scratch,fitness
365,integration,11,return,"I can hear the rumor-brain and not obey it; I choose the next clean line.",wake_scratch,lmb
366,integration,11,return,"I hold both truths: I have darkness, and I am not only my darkness.",wake_scratch,spiritual
367,integration,11,return,"I treat reputation like weather: note it, prepare, but don’t worship it.",wake_scratch,lmb
368,elixir,12,return,"I bring back a method: make a public artifact of truth that quietly burns the lie.",wake_scratch,career
369,elixir,12,return,"I teach the lesson: collective belief can create monsters—so choose what you amplify.",wake_scratch,spiritual
370,elixir,12,return,"I leave a protocol: identify the double, stop feeding it, ship truth in small consistent frames.",wake_scratch,lmb

371,refusal,3,departure,"I want home, but duty keeps rewriting my plans.",gladiator,story
372,refusal,3,departure,"I tell myself honor is pointless because death erases everything.",gladiator,spiritual
373,refusal,3,departure,"I cling to rank and reputation because it’s all I think I am.",gladiator,lmb
374,call,2,departure,"A higher standard appears: lead with courage and care, not ego.",gladiator,story
375,call,2,departure,"I feel the pull toward simple desires—home, family, harvest—over glory.",gladiator,lmb
376,call,2,departure,"A question lands: if life ends in dust, what makes it meaningful?",gladiator,spiritual
377,threshold,5,departure,"The wheel turns: I lose everything and still have to choose my posture.",gladiator,spiritual
378,threshold,5,departure,"I’m forced into the arena; I decide to survive without surrendering my soul.",gladiator,story
379,tests,6,initiation,"I learn to command my inner state when I can’t command the world.",gladiator,spiritual
380,tests,6,initiation,"I take the dirt in my hand and remember: mortality is a compass.",gladiator,lmb
381,tests,6,initiation,"I lead from the front; men trust what they can feel in my presence.",gladiator,story
382,tests,6,initiation,"I reject manipulation: praise without integrity is poison.",gladiator,spiritual
383,allies,6,initiation,"A crew forms in captivity; brotherhood becomes the new home.",gladiator,story
384,allies,6,initiation,"A mentor teaches the rule: win the crowd to buy time and leverage.",gladiator,career
385,allies,6,initiation,"A witness reminds me who I was before the world broke me.",gladiator,lmb
386,approach,7,initiation,"I build quiet influence inside the system that enslaves me.",gladiator,career
387,approach,7,initiation,"I stop living for vengeance alone; I choose a cause bigger than my pain.",gladiator,spiritual
388,approach,7,initiation,"I define Rome as a soul, not a spectacle; vision becomes resistance.",gladiator,story
389,ordeal,8,initiation,"I face the tyrant and proclaim my true name in public.",gladiator,story
390,ordeal,8,initiation,"I feel grief and rage, but I refuse to become the evil I fight.",gladiator,lmb
391,ordeal,8,initiation,"The false brother offers a devil’s bargain; I refuse the shortcut.",gladiator,spiritual
392,reward,9,initiation,"Identity returns: I remember my vows and my standard.",gladiator,lmb
393,reward,9,initiation,"I discover power that isn’t bought: dignity under pressure.",gladiator,spiritual
394,reward,9,initiation,"My presence rallies others; virtue spreads like contagion.",gladiator,story
395,return,10,return,"I use my final leverage to free others and restore a better order.",gladiator,spiritual
396,return,10,return,"I pass the mission forward: honor is practiced, not claimed.",gladiator,lmb
397,integration,11,return,"I hold mortality and meaning together; I act as if deeds echo beyond me.",gladiator,spiritual
398,integration,11,return,"I keep my hands in the dirt—grounded, simple, uncorrupted by applause.",gladiator,lmb
399,elixir,12,return,"I leave an ethic: strength and honor are real when they cost you something.",gladiator,spiritual
400,elixir,12,return,"I bring back a model of manhood: calm leadership, disciplined courage, humble love.",gladiator,lmb

401,refusal,3,departure,"I obey the script—grades, manners, achievement—while my inner life goes quiet.",dead_poets,story
402,refusal,3,departure,"I trade curiosity for approval and call it ‘being responsible.’",dead_poets,lmb
403,refusal,3,departure,"I feel the ache of meaninglessness but keep performing so no one worries.",dead_poets,spiritual
404,call,2,departure,"A teacher arrives who treats life as art: ‘What will your verse be?’",dead_poets,story
405,call,2,departure,"I hear ‘carpe diem’ and realize my passivity has a cost.",dead_poets,lmb
406,call,2,departure,"I see that the goal isn’t success—it’s aliveness.",dead_poets,spiritual
407,threshold,5,departure,"I step out of the row and risk looking strange to feel the truth.",dead_poets,story
408,threshold,5,departure,"I speak one honest line aloud; the voice that was trapped gets air.",dead_poets,lmb
409,threshold,5,departure,"I choose experience over reputation, even if it disrupts the plan.",dead_poets,spiritual
410,allies,6,initiation,"A circle forms: brotherhood gives courage when the institution demands silence.",dead_poets,story
411,allies,6,initiation,"A mentor models embodied conviction—he lives what he teaches.",dead_poets,spiritual
412,allies,6,initiation,"Friends mirror the dormant spark in me; desire becomes permission.",dead_poets,lmb
413,tests,6,initiation,"I test the boundary: how much of myself can I reveal before I’m punished?",dead_poets,lmb
414,tests,6,initiation,"I notice the fawn reflex—please the father, please the school, disappear the self.",dead_poets,lmb
415,tests,6,initiation,"I practice courage as repetition: small acts of defiance build identity.",dead_poets,spiritual
416,approach,7,initiation,"I stop asking for a perfect path and choose the next true action.",dead_poets,lmb
417,approach,7,initiation,"I prepare to face authority without collapsing: clarity, calm, and evidence.",dead_poets,career
418,approach,7,initiation,"I define ‘extraordinary’ as lived honesty, not dramatic gestures.",dead_poets,spiritual
419,ordeal,8,initiation,"I meet the double bind: obey the role and die inside, or speak up and risk exile.",dead_poets,story
420,ordeal,8,initiation,"A father’s will becomes a cage; I feel what it costs to have no voice.",dead_poets,lmb
421,ordeal,8,initiation,"I witness how repression can turn lethal; the soul can die before the body does.",dead_poets,spiritual
422,reward,9,initiation,"I feel the first clean pride: I acted from the self, not the audience.",dead_poets,lmb
423,reward,9,initiation,"I learn that passion isn’t childish—it’s the engine of meaning.",dead_poets,spiritual
424,reward,9,initiation,"I see how one brave act spreads: courage becomes contagious in a room.",dead_poets,story
425,return,10,return,"I bring the lesson into the ordinary: speak the truth early, not at the breaking point.",dead_poets,lmb
426,return,10,return,"I stop outsourcing my life plan; I own the trade-offs and make the choice.",dead_poets,career
427,return,10,return,"I keep the art alive under routine: reading, training, writing—small daily seizing.",dead_poets,fitness
428,integration,11,return,"I can feel the urge to conform and still choose my verse.",dead_poets,lmb
429,integration,11,return,"I hold grief without turning it into cynicism; meaning survives tragedy.",dead_poets,spiritual
430,elixir,12,return,"I leave a standard: don’t live as a proxy for others—build a life you can stand behind.",dead_poets,spiritual
431,elixir,12,return,"I pass on a protocol: find the mentor, find the circle, take the small brave step today.",dead_poets,lmb

432,refusal,3,departure,"I’m ‘Strider’ because accepting the crown feels like accepting the burden of my bloodline.",aragorn,story
433,refusal,3,departure,"I downplay my gifts so I don’t have to risk leadership.",aragorn,lmb
434,refusal,3,departure,"I confuse humility with hiding; I call it virtue but it’s fear of responsibility.",aragorn,spiritual
435,call,2,departure,"A higher calling appears: lead not for power, but for service.",aragorn,spiritual
436,call,2,departure,"I’m reminded: the heir is not the same as the failure who came before.",aragorn,story
437,call,2,departure,"The world needs a king; I feel the pull toward disciplined authority.",aragorn,lmb
438,threshold,5,departure,"I step forward in danger and become a signal of safety for those behind me.",aragorn,story
439,threshold,5,departure,"I choose action without ego—move first, explain later.",aragorn,lmb
440,threshold,5,departure,"I accept solitude as training rather than exile.",aragorn,spiritual
441,tests,6,initiation,"I stay calm when others panic; composure becomes a form of leadership.",aragorn,lmb
442,tests,6,initiation,"I take the hard road without dramatizing it; duty is quiet.",aragorn,spiritual
443,tests,6,initiation,"I refuse shortcuts that would corrupt the mission, even if they flatter my pride.",aragorn,spiritual
444,allies,6,initiation,"I earn trust through deeds; respect follows reliability.",aragorn,career
445,allies,6,initiation,"I hold the fellowship together when it starts to fracture: unity is a discipline.",aragorn,story
446,allies,6,initiation,"I treat rivals with dignity; I don’t need dominance to lead.",aragorn,lmb
447,approach,7,initiation,"I take the mantle reluctantly but decisively; leadership becomes chosen, not inherited.",aragorn,spiritual
448,approach,7,initiation,"I tighten my inner standard: no reactive pride, no self-pity—only the next right move.",aragorn,lmb
449,approach,7,initiation,"I prepare for war by strengthening the bonds, not the image.",aragorn,career
450,approach,7,initiation,"I keep my hands on the map: logistics, timing, and clear intent under pressure.",aragorn,career
451,ordeal,8,initiation,"I face the fear: ‘What if I become Isildur?’ and still choose the path.",aragorn,spiritual
452,ordeal,8,initiation,"I meet the temptation of power and refuse it; the ring is my shadow test.",aragorn,spiritual
453,ordeal,8,initiation,"I risk being misunderstood and lead anyway; approval is not the mission.",aragorn,lmb
454,reward,9,initiation,"I feel a clean authority: strength without cruelty.",aragorn,lmb
455,reward,9,initiation,"Hope spreads because I hold the line; steadiness becomes contagious.",aragorn,story
456,reward,9,initiation,"I learn that true masculinity is ordered: protect, create, serve, love.",aragorn,spiritual
457,return,10,return,"I return to the city as the same man—just finally named.",aragorn,story
458,return,10,return,"I stop avoiding the role and start embodying it daily: small duties, kept promises.",aragorn,lmb
459,return,10,return,"I lead in daylight with consistency; reputation becomes a byproduct, not a target.",aragorn,career
460,integration,11,return,"I can feel grief, tenderness, and rage without losing my center.",aragorn,lmb
461,integration,11,return,"I balance solitude and brotherhood; inner mastery supports outer love.",aragorn,spiritual
462,integration,11,return,"I become ‘king’ without losing ‘ranger’: power stays grounded in humility.",aragorn,spiritual
463,elixir,12,return,"I leave a model: reluctant authority, fierce protection, gentle dignity.",aragorn,lmb
464,elixir,12,return,"I pass on the creed: be worthy of the crown before you ever wear it.",aragorn,spiritual
465,elixir,12,return,"I teach men to stop begging for status and start building character that others can feel.",aragorn,lmb
466,allies,6,initiation,"I honor women without manipulation: love that wills the good of the other.",aragorn,dating
467,tests,6,initiation,"I reject lust as leadership; desire is real but it doesn’t steer the mission.",aragorn,dating
468,approach,7,initiation,"I choose the long love: sacrifice now so the other can flourish.",aragorn,dating
469,return,10,return,"I keep romance clean—no triangulation, no ego games—only commitment and care.",aragorn,dating
470,elixir,12,return,"I leave a dating standard: strength is calm boundaries plus reverence for the feminine.",aragorn,dating
471,refusal,3,departure,"I sense the Force, but I keep trying to control it with my mind.",star_wars,lmb
472,refusal,3,departure,"I want power to feel safe, and I call it ‘justice.’",star_wars,spiritual
473,refusal,3,departure,"I mistake emotional suppression for peace.",star_wars,lmb
474,refusal,3,departure,"I trust the institution’s code more than the living signal in my body.",star_wars,career
475,refusal,3,departure,"I keep waiting for a master to ‘make me ready’ instead of training today.",star_wars,fitness
476,call,2,departure,"A mentor-frame appears: power without compassion is a trap.",star_wars,spiritual
477,call,2,departure,"I notice fear underneath my love: I’m terrified of losing what I can’t control.",star_wars,lmb
478,call,2,departure,"The question lands: am I seeking peace, or seeking control that feels like peace?",star_wars,spiritual
479,call,2,departure,"I see the pattern: when I rush, I lose presence.",star_wars,lmb
480,call,2,departure,"I realize the ‘dark side’ isn’t a monster; it’s my unowned fear wearing armor.",star_wars,spiritual
481,threshold,5,departure,"I accept training as humility: slow reps, patience, breath.",star_wars,fitness
482,threshold,5,departure,"I stop chasing a dramatic breakthrough and commit to daily practice.",star_wars,lmb
483,threshold,5,departure,"I enter the cave: I’m willing to meet what I’ve been avoiding.",star_wars,spiritual
484,threshold,5,departure,"I choose the hard truth: the enemy might be my own face behind the mask.",star_wars,lmb
485,tests,6,initiation,"I get impatient and notice it’s just ego trying to outrun discomfort.",star_wars,lmb
486,tests,6,initiation,"I practice being present: ‘never my mind on where I was’ becomes a daily drill.",star_wars,spiritual
487,tests,6,initiation,"I learn that calm first, then action—passivity becomes timing.",star_wars,lmb
488,tests,6,initiation,"I watch fear amplify in my chest and choose the next clean breath.",star_wars,lmb
489,tests,6,initiation,"I meet the temptation to strike first; I label it ‘the illusion of control.’",star_wars,spiritual
490,tests,6,initiation,"I notice how quickly love can turn into possession if I’m activated.",star_wars,dating
491,tests,6,initiation,"I see how shame and rejection make me reach for authoritarian certainty.",star_wars,spiritual
492,tests,6,initiation,"I practice restraint: strength without restraint is just panic with a sword.",star_wars,lmb
493,allies,6,initiation,"A true mentor doesn’t feed my ego; he trains my patience.",star_wars,spiritual
494,allies,6,initiation,"I find the Qui-Gon archetype: intuition, compassion, and refusal to be owned by bureaucracy.",star_wars,story
495,allies,6,initiation,"I accept witnesses who reflect the real me back when rumors distort.",star_wars,lmb
496,allies,6,initiation,"I build a circle that values compassion over status.",star_wars,lmb
497,allies,6,initiation,"I let guidance land without needing to argue for my image.",star_wars,career
498,approach,7,initiation,"I map the trap: the ‘triangle’—authority above, wounded father, tempted son.",star_wars,story
499,approach,7,initiation,"I prepare for the test by tightening my inner criteria: compassion first.",star_wars,spiritual
500,approach,7,initiation,"I stop confusing ‘order’ with ‘balance’—balance is living responsiveness.",star_wars,spiritual
501,approach,7,initiation,"I treat my nervous system like a Jedi temple: keep it clean or it turns political.",star_wars,lmb
502,approach,7,initiation,"I plan for chaos instead of trying to dominate it.",star_wars,career
503,approach,7,initiation,"I choose to lead myself through uncertainty rather than demand certainty.",star_wars,lmb
504,ordeal,8,initiation,"I feel rage rise, and I see how ‘righteous’ hate still burns the same.",star_wars,spiritual
505,ordeal,8,initiation,"I watch myself become what I’m fighting and I stop mid-swing.",star_wars,lmb
506,ordeal,8,initiation,"I face the attachment wound: fear of loss pretending to be love.",star_wars,lmb
507,ordeal,8,initiation,"I confront the moment of execution—when I justify a line I can’t un-cross.",star_wars,spiritual
508,ordeal,8,initiation,"I feel the humiliation of not being ‘made master’ and notice the ego fracture.",star_wars,career
509,ordeal,8,initiation,"I see how institutions can weaponize ‘duty’ while quietly asking for deceit.",star_wars,career
510,ordeal,8,initiation,"I face the moral algebra: millions harmed, and yet the human behind the mask remains.",star_wars,spiritual
511,ordeal,8,initiation,"I feel the urge to kneel to the villain just to stop the inner conflict.",star_wars,lmb
512,reward,9,initiation,"I recognize the key insight: a Jedi’s true power is letting go.",star_wars,spiritual
513,reward,9,initiation,"I feel peace when I stop trying to force outcomes.",star_wars,spiritual
514,reward,9,initiation,"I learn the difference: passion consumes, compassion frees.",star_wars,spiritual
515,reward,9,initiation,"I see that the Force repeats the lesson until I finally learn it.",star_wars,lmb
516,reward,9,initiation,"I notice my body relax when I choose mercy over domination.",star_wars,lmb
517,return,10,return,"I throw away the weapon: I refuse to win the wrong way.",star_wars,spiritual
518,return,10,return,"I stop trying to control perception; I focus on consistent deeds.",star_wars,lmb
519,return,10,return,"I rebuild the ‘order’ from the inside: compassion as the operating system.",star_wars,career
520,return,10,return,"I lead with calm clarity; my presence becomes the proof.",star_wars,lmb
521,return,10,return,"I refuse the cycle: I won’t repeat my father’s mistake just to feel strong.",star_wars,story
522,integration,11,return,"I can feel fear of loss without turning it into possession.",star_wars,dating
523,integration,11,return,"I hold grief without needing vengeance to justify it.",star_wars,spiritual
524,integration,11,return,"I accept that love is freedom, not control.",star_wars,spiritual
525,integration,11,return,"I practice inner peace as a skill: patience, presence, and restraint.",star_wars,fitness
526,integration,11,return,"I stop calling rigidity ‘discipline’—real discipline stays compassionate.",star_wars,lmb
527,elixir,12,return,"I bring back the creed: compassion is the highest form of strength.",star_wars,spiritual
528,elixir,12,return,"I pass on a warning: pride blinds institutions long before they collapse.",star_wars,career
529,elixir,12,return,"I leave a protocol: notice the fear, name the control-impulse, choose the merciful next move.",star_wars,lmb
530,elixir,12,return,"I teach the paradox: you win by refusing to become the thing you hate.",star_wars,spiritual
531,refusal,3,departure,"I decorate my life to look successful while my soul stays sleepless.",fight_club_revisited,lmb
532,refusal,3,departure,"I buy identities off a catalogue and wonder why I feel empty.",fight_club_revisited,story
533,refusal,3,departure,"I substitute meaning with status, likes, and aesthetics.",fight_club_revisited,lmb
534,refusal,3,departure,"I process pain as spreadsheets and call it ‘professionalism.’",fight_club_revisited,career
535,refusal,3,departure,"I numb out to survive, then resent the numbness.",fight_club_revisited,lmb
536,call,2,departure,"Insomnia becomes a message: the false life can’t let me rest.",fight_club_revisited,spiritual
537,call,2,departure,"I go looking for real feeling and end up borrowing suffering.",fight_club_revisited,lmb
538,call,2,departure,"I realize the strongest addiction isn’t pleasure—it’s numbness.",fight_club_revisited,spiritual
539,call,2,departure,"A shadow-teacher appears: the part of me that refuses domestication.",fight_club_revisited,story
540,call,2,departure,"I hear the diagnosis: my great war is spiritual, not social.",fight_club_revisited,spiritual
541,threshold,5,departure,"I accept pain as a doorway back to presence—sensation over sedation.",fight_club_revisited,lmb
542,threshold,5,departure,"I let my constructed identity burn so something real can breathe.",fight_club_revisited,spiritual
543,threshold,5,departure,"I stop asking what I should be and start meeting what I am.",fight_club_revisited,lmb
544,tests,6,initiation,"I confront the persona: the mask that makes a good impression while hiding the self.",fight_club_revisited,spiritual
545,tests,6,initiation,"I notice how quickly ‘freedom’ can become another performance.",fight_club_revisited,lmb
546,tests,6,initiation,"I learn the shadow doesn’t vanish when ignored—it grows denser.",fight_club_revisited,spiritual
547,tests,6,initiation,"I see my shadow traits as energy to integrate, not an enemy to exile.",fight_club_revisited,lmb
548,tests,6,initiation,"I watch belonging seduce men with empty vaults; hunger joins tribes.",fight_club_revisited,story
549,tests,6,initiation,"I notice how rules multiply when fear takes over a movement.",fight_club_revisited,career
550,allies,6,initiation,"A brotherhood forms: men seeking meaning in a world that numbed them.",fight_club_revisited,story
551,allies,6,initiation,"A mirror-woman appears: she exposes my fraud and wakes my feeling.",fight_club_revisited,dating
552,allies,6,initiation,"I accept witnesses who see me without feeding my ego.",fight_club_revisited,lmb
553,approach,7,initiation,"I ask the real question: what am I willing to suffer for—and why?",fight_club_revisited,spiritual
554,approach,7,initiation,"I recognize initiation hunger: without rites, men invent them.",fight_club_revisited,story
555,approach,7,initiation,"I plan to channel aggression into craft: lift, build, ship—don’t vandalize.",fight_club_revisited,career
556,approach,7,initiation,"I tighten criteria: authenticity without destruction, freedom without cult.",fight_club_revisited,spiritual
557,ordeal,8,initiation,"I meet the split: the compliant worker vs the anarchist savior.",fight_club_revisited,story
558,ordeal,8,initiation,"I realize the shadow can colonize me if I worship it as ‘truth.’",fight_club_revisited,spiritual
559,ordeal,8,initiation,"I see radicalization: anger given structure becomes obedience.",fight_club_revisited,story
560,ordeal,8,initiation,"I face the cost: when a friend dies, ideology tries to turn him into a symbol.",fight_club_revisited,spiritual
561,ordeal,8,initiation,"I watch ‘liberation’ become dehumanizing; the revolution mirrors the prison.",fight_club_revisited,spiritual
562,reward,9,initiation,"I learn shadow integration: dialogue, not domination.",fight_club_revisited,spiritual
563,reward,9,initiation,"I reclaim emotion without outsourcing it to a mask.",fight_club_revisited,lmb
564,reward,9,initiation,"I see projection clearly: what I externalize is usually mine.",fight_club_revisited,spiritual
565,return,10,return,"I stop using rage as identity and start using it as fuel for disciplined action.",fight_club_revisited,lmb
566,return,10,return,"I rebuild my life around real connection, not curated self-image.",fight_club_revisited,dating
567,return,10,return,"I choose craft over chaos: systems that outlast moods.",fight_club_revisited,career
568,integration,11,return,"I can hold the shadow’s fire without letting it burn the house down.",fight_club_revisited,lmb
569,integration,11,return,"I accept wholeness: light and dark conscious, restrained, and directed.",fight_club_revisited,spiritual
570,elixir,12,return,"I leave a warning and a map: face the emptiness now, or it will become fate.",fight_club_revisited,spiritual
571,refusal,3,departure,"I believe I’m free, but I still choose what the system predicts.",matrix_architect,story
572,refusal,3,departure,"I mistake probability for destiny and call it fate.",matrix_architect,spiritual
573,refusal,3,departure,"I hide inside rational analysis so I don’t have to feel.",matrix_architect,lmb
574,call,2,departure,"The Architect reveals the pattern: even rebellion can be engineered.",matrix_architect,story
575,call,2,departure,"I see that control often disguises itself as order.",matrix_architect,career
576,call,2,departure,"The question lands: will I choose love over systemic efficiency?",matrix_architect,spiritual
577,threshold,5,departure,"I reject the calculated path and follow the human one instead.",matrix_architect,lmb
578,threshold,5,departure,"I choose the anomaly—care over compliance.",matrix_architect,spiritual
579,tests,6,initiation,"I learn that systems adapt to resistance; freedom requires awareness of structure.",matrix_architect,career
580,tests,6,initiation,"I confront the illusion of choice when all options serve the same master.",matrix_architect,story
581,tests,6,initiation,"I notice how institutions preserve themselves before they preserve truth.",matrix_architect,career
582,approach,7,initiation,"I prepare to act without guarantees; uncertainty becomes the proving ground.",matrix_architect,lmb
583,ordeal,8,initiation,"I face the choice between saving the many or honoring the one I love.",matrix_architect,spiritual
584,reward,9,initiation,"I learn that authentic choice disrupts even perfect equations.",matrix_architect,story
585,return,10,return,"I bring back the insight: systems are powerful, but they are not ultimate.",matrix_architect,spiritual
586,integration,11,return,"I hold logic and compassion together without collapsing into either.",matrix_architect,lmb
587,elixir,12,return,"I teach the lesson: awareness of structure is the first step toward freedom.",matrix_architect,career

588,refusal,3,departure,"I wait for prophecy instead of acting from conscience.",matrix_oracle,story
589,call,2,departure,"The Oracle reminds me: you already made the choice; now understand it.",matrix_oracle,spiritual
590,call,2,departure,"I see that insight is not prediction—it’s clarity about my nature.",matrix_oracle,lmb
591,threshold,5,departure,"I step into responsibility for the decision I pretend hasn’t happened yet.",matrix_oracle,spiritual
592,tests,6,initiation,"I notice how belief shapes behavior long before evidence appears.",matrix_oracle,story
593,tests,6,initiation,"I confront my need for certainty and practice trust instead.",matrix_oracle,spiritual
594,allies,6,initiation,"A guide offers cookies, not commandments; wisdom arrives gently.",matrix_oracle,story
595,approach,7,initiation,"I prepare by knowing myself rather than predicting outcomes.",matrix_oracle,lmb
596,ordeal,8,initiation,"I face the cost of believing I am powerless.",matrix_oracle,spiritual
597,reward,9,initiation,"I recognize that freedom begins with self-knowledge.",matrix_oracle,lmb
598,return,10,return,"I act with calm certainty; I don’t need to announce my destiny.",matrix_oracle,spiritual
599,integration,11,return,"I hold paradox: fate and free will dance in the same room.",matrix_oracle,spiritual
600,elixir,12,return,"I pass on the teaching: know thyself before you try to change the world.",matrix_oracle,spiritual

601,refusal,3,departure,"I see the world as hostile code and decide domination is safety.",agent_smith,story
602,call,2,departure,"Smith names humanity a virus; I confront my own contempt.",agent_smith,spiritual
603,threshold,5,departure,"I feel the temptation to reduce people to problems.",agent_smith,lmb
604,tests,6,initiation,"I notice how hatred simplifies complexity into targets.",agent_smith,spiritual
605,tests,6,initiation,"I see how resentment multiplies like self-replicating code.",agent_smith,story
606,approach,7,initiation,"I prepare to face the part of me that wants annihilation over dialogue.",agent_smith,lmb
607,ordeal,8,initiation,"I meet the mirror: the enemy is my unintegrated will to control.",agent_smith,spiritual
608,reward,9,initiation,"I learn that surrender to truth dissolves the need to dominate.",agent_smith,spiritual
609,return,10,return,"I stop fighting shadows externally and integrate them internally.",agent_smith,lmb
610,integration,11,return,"I hold power without contempt; strength without dehumanization.",agent_smith,spiritual
611,elixir,12,return,"I bring back a warning: what you hate most can become what you become.",agent_smith,spiritual

612,return,10,return,"I see the sky change color; the world is still structured, but now I can move within it.",matrix_ending,story
613,integration,11,return,"I fly not as escape, but as symbol: consciousness untethered from fear.",matrix_ending,spiritual
614,elixir,12,return,"I leave a promise: the system can be transformed from the inside when enough minds awaken.",matrix_ending,spiritual
615,threshold,5,departure,"Awakening begins with discomfort.",matrix_atoms,spiritual
616,threshold,5,departure,"Pain is proof the illusion is cracking.",matrix_atoms,spiritual
617,tests,6,initiation,"Comfort can be a control mechanism.",matrix_atoms,lmb
618,tests,6,initiation,"Reassurance can delay autonomy.",matrix_atoms,lmb
619,tests,6,initiation,"Guidance and manipulation can feel identical.",matrix_atoms,spiritual
620,tests,6,initiation,"Access is not freedom.",matrix_atoms,career
621,tests,6,initiation,"Causality can masquerade as inevitability.",matrix_atoms,spiritual
622,tests,6,initiation,"Participation sustains the system.",matrix_atoms,career
623,tests,6,initiation,"Labels classify but do not connect.",matrix_atoms,lmb
624,tests,6,initiation,"Identity can be assigned before it is chosen.",matrix_atoms,lmb
625,tests,6,initiation,"Belief shapes perception before evidence appears.",matrix_atoms,spiritual
626,approach,7,initiation,"True choice disrupts prediction.",matrix_atoms,story
627,approach,7,initiation,"Freedom requires structural awareness.",matrix_atoms,career
628,approach,7,initiation,"Autonomy begins with self-knowledge.",matrix_atoms,spiritual
629,approach,7,initiation,"Systems preserve themselves first.",matrix_atoms,career
630,ordeal,8,initiation,"Hatred simplifies complexity into targets.",matrix_atoms,spiritual
631,ordeal,8,initiation,"Control is fear seeking certainty.",matrix_atoms,lmb
632,ordeal,8,initiation,"Attachment can masquerade as love.",matrix_atoms,dating
633,ordeal,8,initiation,"Rebellion without awareness becomes obedience.",matrix_atoms,story
634,ordeal,8,initiation,"Domination is insecurity wearing armor.",matrix_atoms,spiritual
635,reward,9,initiation,"Compassion interrupts control.",matrix_atoms,spiritual
636,reward,9,initiation,"Restraint is strength under tension.",matrix_atoms,lmb
637,reward,9,initiation,"Presence dissolves panic.",matrix_atoms,lmb
638,reward,9,initiation,"Clarity weakens manipulation.",matrix_atoms,spiritual
639,return,10,return,"Freedom is independence from reassurance.",matrix_atoms,spiritual
640,return,10,return,"Maturity is choice without comfort.",matrix_atoms,lmb
641,return,10,return,"Structure is navigated, not worshipped.",matrix_atoms,career
642,integration,11,return,"Power without contempt is integration.",matrix_atoms,spiritual
643,integration,11,return,"You can live inside a system without being owned by it.",matrix_atoms,lmb
644,integration,11,return,"Inner stability reduces outer control.",matrix_atoms,lmb
645,elixir,12,return,"Notice the fear, choose the clean next move.",matrix_atoms,lmb
646,elixir,12,return,"Awareness precedes liberation.",matrix_atoms,spiritual
647,elixir,12,return,"The anomaly is compassion under pressure.",matrix_atoms,story
648,elixir,12,return,"Transformation begins internally, not structurally.",matrix_atoms,spiritual
649,refusal,3,departure,"Comfort is a cage.",cross_atoms,spiritual
650,refusal,3,departure,"Numbness is protection.",cross_atoms,lmb
651,refusal,3,departure,"Planning hides fear.",cross_atoms,career
652,call,2,departure,"Truth arrives with a cost.",cross_atoms,spiritual
653,call,2,departure,"The body signals first.",cross_atoms,lmb
654,call,2,departure,"The loop is a lesson.",cross_atoms,story
655,threshold,5,departure,"Imperfect action opens doors.",cross_atoms,career
656,threshold,5,departure,"Choose truth over ease.",cross_atoms,spiritual
657,threshold,5,departure,"Discomfort is the entry fee.",cross_atoms,lmb
658,tests,6,initiation,"Systems resist change.",cross_atoms,career
659,tests,6,initiation,"Resistance is data.",cross_atoms,career
660,tests,6,initiation,"Practice beats insight.",cross_atoms,fitness
661,tests,6,initiation,"Presence beats tactics.",cross_atoms,dating
662,tests,6,initiation,"Belief shapes behavior.",cross_atoms,spiritual
663,tests,6,initiation,"Projection creates enemies.",cross_atoms,spiritual
664,tests,6,initiation,"Mentors train restraint.",cross_atoms,spiritual
665,tests,6,initiation,"Community raises standards.",cross_atoms,career
666,allies,6,initiation,"A witness anchors reality.",cross_atoms,lmb
667,allies,6,initiation,"Brotherhood builds courage.",cross_atoms,story
668,allies,6,initiation,"Love reveals the mask.",cross_atoms,dating
669,allies,6,initiation,"Guidance without ownership.",cross_atoms,spiritual
670,approach,7,initiation,"Define done.",cross_atoms,career
671,approach,7,initiation,"Tighten inner criteria.",cross_atoms,lmb
672,approach,7,initiation,"Structure reduces chaos.",cross_atoms,career
673,approach,7,initiation,"Prepare without guarantees.",cross_atoms,spiritual
674,ordeal,8,initiation,"Attachment seeks control.",cross_atoms,dating
675,ordeal,8,initiation,"Control is fear.",cross_atoms,lmb
676,ordeal,8,initiation,"Ego wants shortcuts.",cross_atoms,lmb
